,County,FIPS,Population,State,State Abbreviation,Year
605,northwest arctic borough,02188,7721,alaska,AK,2013
606,northwest arctic borough,02188,7756,alaska,AK,2014
607,northwest arctic borough,02188,7752,alaska,AK,2015
608,northwest arctic borough,02188,7662,alaska,AK,2016
609,petersburg borough,02195,3815,alaska,AK,2010
610,petersburg borough,02195,3253,alaska,AK,2011
611,petersburg borough,02195,3279,alaska,AK,2012
612,petersburg borough,02195,3287,alaska,AK,2013
613,petersburg borough,02195,3265,alaska,AK,2014
614,petersburg borough,02195,3263,alaska,AK,2015
615,petersburg borough,02195,3278,alaska,AK,2016
616,prince of wales-hyder census area,02198,5559,alaska,AK,2010
617,prince of wales-hyder census area,02198,6376,alaska,AK,2011
618,prince of wales-hyder census area,02198,6424,alaska,AK,2012
619,prince of wales-hyder census area,02198,6446,alaska,AK,2013
620,prince of wales-hyder census area,02198,6462,alaska,AK,2014
621,prince of wales-hyder census area,02198,6505,alaska,AK,2015
622,prince of wales-hyder census area,02198,6507,alaska,AK,2016
623,sitka city and borough,02220,8881,alaska,AK,2010
624,sitka city and borough,02220,8888,alaska,AK,2011
625,sitka city and borough,02220,9022,alaska,AK,2012
626,sitka city and borough,02220,8962,alaska,AK,2013
627,sitka city and borough,02220,8844,alaska,AK,2014
628,sitka city and borough,02220,8786,alaska,AK,2015
629,sitka city and borough,02220,8768,alaska,AK,2016
630,skagway municipality,02230,968,alaska,AK,2010
631,skagway municipality,02230,962,alaska,AK,2011
632,skagway municipality,02230,999,alaska,AK,2012
633,skagway municipality,02230,1024,alaska,AK,2013
634,skagway municipality,02230,1052,alaska,AK,2014
635,skagway municipality,02230,1086,alaska,AK,2015
636,skagway municipality,02230,1130,alaska,AK,2016
637,southeast fairbanks census area,02240,7029,alaska,AK,2010
638,southeast fairbanks census area,02240,7149,alaska,AK,2011
639,southeast fairbanks census area,02240,7172,alaska,AK,2012
640,southeast fairbanks census area,02240,6980,alaska,AK,2013
641,southeast fairbanks census area,02240,6929,alaska,AK,2014
642,southeast fairbanks census area,02240,6807,alaska,AK,2015
643,southeast fairbanks census area,02240,6840,alaska,AK,2016
644,valdez-cordova census area,02261,9636,alaska,AK,2010
645,valdez-cordova census area,02261,9742,alaska,AK,2011
646,valdez-cordova census area,02261,9735,alaska,AK,2012
647,valdez-cordova census area,02261,9773,alaska,AK,2013
648,valdez-cordova census area,02261,9478,alaska,AK,2014
649,valdez-cordova census area,02261,9327,alaska,AK,2015
650,valdez-cordova census area,02261,9340,alaska,AK,2016
651,wrangell city and borough,02275,2369,alaska,AK,2010
652,wrangell city and borough,02275,2394,alaska,AK,2011
653,wrangell city and borough,02275,2424,alaska,AK,2012
654,wrangell city and borough,02275,2451,alaska,AK,2013
655,wrangell city and borough,02275,2446,alaska,AK,2014
656,wrangell city and borough,02275,2456,alaska,AK,2015
657,wrangell city and borough,02275,2502,alaska,AK,2016
658,yakutat city and borough,02282,662,alaska,AK,2010
659,yakutat city and borough,02282,656,alaska,AK,2011
660,yakutat city and borough,02282,664,alaska,AK,2012
661,yakutat city and borough,02282,651,alaska,AK,2013
662,yakutat city and borough,02282,655,alaska,AK,2014
663,yakutat city and borough,02282,635,alaska,AK,2015
664,yakutat city and borough,02282,612,alaska,AK,2016
665,yukon-koyukuk census area,02290,5588,alaska,AK,2010
666,yukon-koyukuk census area,02290,5631,alaska,AK,2011
667,yukon-koyukuk census area,02290,5624,alaska,AK,2012
668,yukon-koyukuk census area,02290,5561,alaska,AK,2013
669,yukon-koyukuk census area,02290,5463,alaska,AK,2014
670,yukon-koyukuk census area,02290,5463,alaska,AK,2015
671,yukon-koyukuk census area,02290,5412,alaska,AK,2016
672,apache,04001,71518,arizona,AZ,2010
673,apache,04001,72179,arizona,AZ,2011
674,apache,04001,72215,arizona,AZ,2012
675,apache,04001,72292,arizona,AZ,2013
676,apache,04001,71762,arizona,AZ,2014
677,apache,04001,70979,arizona,AZ,2015
678,apache,04001,71373,arizona,AZ,2016
679,cochise,04003,131346,arizona,AZ,2010
680,cochise,04003,132952,arizona,AZ,2011
681,cochise,04003,131826,arizona,AZ,2012
682,cochise,04003,129332,arizona,AZ,2013
683,cochise,04003,127054,arizona,AZ,2014
684,cochise,04003,126084,arizona,AZ,2015
685,cochise,04003,125355,arizona,AZ,2016
686,coconino,04005,134421,arizona,AZ,2010
687,coconino,04005,134181,arizona,AZ,2011
688,coconino,04005,136002,arizona,AZ,2012
689,coconino,04005,136448,arizona,AZ,2013
690,coconino,04005,137209,arizona,AZ,2014
691,coconino,04005,138682,arizona,AZ,2015
692,coconino,04005,140079,arizona,AZ,2016
693,gila,04007,53597,arizona,AZ,2010
694,gila,04007,53422,arizona,AZ,2011
695,gila,04007,52973,arizona,AZ,2012
696,gila,04007,52982,arizona,AZ,2013
697,gila,04007,53008,arizona,AZ,2014
698,gila,04007,52935,arizona,AZ,2015
699,gila,04007,53297,arizona,AZ,2016
700,graham,04009,37220,arizona,AZ,2010
701,graham,04009,37124,arizona,AZ,2011
702,graham,04009,37009,arizona,AZ,2012
703,graham,04009,37419,arizona,AZ,2013
704,graham,04009,38064,arizona,AZ,2014
705,graham,04009,37786,arizona,AZ,2015
706,graham,04009,37767,arizona,AZ,2016
707,greenlee,04011,8437,arizona,AZ,2010
708,greenlee,04011,8569,arizona,AZ,2011
709,greenlee,04011,8744,arizona,AZ,2012
710,greenlee,04011,8892,arizona,AZ,2013
711,greenlee,04011,9319,arizona,AZ,2014
712,greenlee,04011,9549,arizona,AZ,2015
713,greenlee,04011,9623,arizona,AZ,2016
714,la paz,04012,20489,arizona,AZ,2010
715,la paz,04012,20582,arizona,AZ,2011
716,la paz,04012,20492,arizona,AZ,2012
717,la paz,04012,20479,arizona,AZ,2013
718,la paz,04012,20442,arizona,AZ,2014
719,la paz,04012,20342,arizona,AZ,2015
720,la paz,04012,20523,arizona,AZ,2016
721,maricopa,04013,3817117,arizona,AZ,2010
722,maricopa,04013,3869626,arizona,AZ,2011
723,maricopa,04013,3939776,arizona,AZ,2012
724,maricopa,04013,4006307,arizona,AZ,2013
725,maricopa,04013,4076708,arizona,AZ,2014
726,maricopa,04013,4154076,arizona,AZ,2015
727,maricopa,04013,4233383,arizona,AZ,2016
728,mohave,04015,200186,arizona,AZ,2010
729,mohave,04015,202733,arizona,AZ,2011
730,mohave,04015,203262,arizona,AZ,2012
731,mohave,04015,203026,arizona,AZ,2013
732,mohave,04015,203320,arizona,AZ,2014
733,mohave,04015,204524,arizona,AZ,2015
734,mohave,04015,205385,arizona,AZ,2016
735,navajo,04017,107449,arizona,AZ,2010
736,navajo,04017,107518,arizona,AZ,2011
737,navajo,04017,107268,arizona,AZ,2012
738,navajo,04017,107077,arizona,AZ,2013
739,navajo,04017,107613,arizona,AZ,2014
740,navajo,04017,107543,arizona,AZ,2015
741,navajo,04017,108322,arizona,AZ,2016
742,pima,04019,980263,arizona,AZ,2010
743,pima,04019,987297,arizona,AZ,2011
744,pima,04019,991528,arizona,AZ,2012
745,pima,04019,994759,arizona,AZ,2013
746,pima,04019,1000916,arizona,AZ,2014
747,pima,04019,1005323,arizona,AZ,2015
748,pima,04019,1012519,arizona,AZ,2016
749,pinal,04021,375770,arizona,AZ,2010
750,pinal,04021,378226,arizona,AZ,2011
751,pinal,04021,381910,arizona,AZ,2012
752,pinal,04021,384258,arizona,AZ,2013
753,pinal,04021,394004,arizona,AZ,2014
754,pinal,04021,404069,arizona,AZ,2015
755,pinal,04021,415115,arizona,AZ,2016
756,santa cruz,04023,47420,arizona,AZ,2010
757,santa cruz,04023,47615,arizona,AZ,2011
758,santa cruz,04023,47292,arizona,AZ,2012
759,santa cruz,04023,46845,arizona,AZ,2013
760,santa cruz,04023,46468,arizona,AZ,2014
761,santa cruz,04023,46191,arizona,AZ,2015
762,santa cruz,04023,46075,arizona,AZ,2016
763,yavapai,04025,211033,arizona,AZ,2010
764,yavapai,04025,210883,arizona,AZ,2011
765,yavapai,04025,211809,arizona,AZ,2012
766,yavapai,04025,214198,arizona,AZ,2013
767,yavapai,04025,217509,arizona,AZ,2014
768,yavapai,04025,220621,arizona,AZ,2015
769,yavapai,04025,224363,arizona,AZ,2016
770,yuma,04027,195751,arizona,AZ,2010
771,yuma,04027,202581,arizona,AZ,2011
772,yuma,04027,202105,arizona,AZ,2012
773,yuma,04027,201810,arizona,AZ,2013
774,yuma,04027,203039,arizona,AZ,2014
775,yuma,04027,203558,arizona,AZ,2015
776,yuma,04027,205463,arizona,AZ,2016
777,arkansas,05001,19019,arkansas,AR,2010
778,arkansas,05001,18869,arkansas,AR,2011
779,arkansas,05001,18957,arkansas,AR,2012
780,arkansas,05001,18746,arkansas,AR,2013
781,arkansas,05001,18484,arkansas,AR,2014
782,arkansas,05001,18350,arkansas,AR,2015
783,arkansas,05001,18215,arkansas,AR,2016
784,ashley,05003,21853,arkansas,AR,2010
785,ashley,05003,21673,arkansas,AR,2011
786,ashley,05003,21518,arkansas,AR,2012
787,ashley,05003,21281,arkansas,AR,2013
788,ashley,05003,20958,arkansas,AR,2014
789,ashley,05003,20837,arkansas,AR,2015
790,ashley,05003,20498,arkansas,AR,2016
791,baxter,05005,41513,arkansas,AR,2010
792,baxter,05005,41341,arkansas,AR,2011
793,baxter,05005,41076,arkansas,AR,2012
794,baxter,05005,40976,arkansas,AR,2013
795,baxter,05005,40871,arkansas,AR,2014
796,baxter,05005,41118,arkansas,AR,2015
797,baxter,05005,41145,arkansas,AR,2016
798,benton,05007,221339,arkansas,AR,2010
799,benton,05007,228827,arkansas,AR,2011
800,benton,05007,234315,arkansas,AR,2012
801,benton,05007,238902,arkansas,AR,2013
802,benton,05007,244192,arkansas,AR,2014
803,benton,05007,251016,arkansas,AR,2015
804,benton,05007,258704,arkansas,AR,2016
805,boone,05009,36903,arkansas,AR,2010
806,boone,05009,37063,arkansas,AR,2011
807,boone,05009,37308,arkansas,AR,2012
808,boone,05009,37305,arkansas,AR,2013
809,boone,05009,37090,arkansas,AR,2014
810,boone,05009,37091,arkansas,AR,2015
811,boone,05009,37191,arkansas,AR,2016
812,bradley,05011,11508,arkansas,AR,2010
813,bradley,05011,11425,arkansas,AR,2011
814,bradley,05011,11262,arkansas,AR,2012
815,bradley,05011,11120,arkansas,AR,2013
816,bradley,05011,11007,arkansas,AR,2014
817,bradley,05011,10998,arkansas,AR,2015
818,bradley,05011,10979,arkansas,AR,2016
819,calhoun,05013,5368,arkansas,AR,2010
820,calhoun,05013,5243,arkansas,AR,2011
821,calhoun,05013,5278,arkansas,AR,2012
822,calhoun,05013,5193,arkansas,AR,2013
823,calhoun,05013,5168,arkansas,AR,2014
824,calhoun,05013,5201,arkansas,AR,2015
825,calhoun,05013,5162,arkansas,AR,2016
826,carroll,05015,27446,arkansas,AR,2010
827,carroll,05015,27448,arkansas,AR,2011
828,carroll,05015,27595,arkansas,AR,2012
829,carroll,05015,27771,arkansas,AR,2013
830,carroll,05015,27715,arkansas,AR,2014
831,carroll,05015,27751,arkansas,AR,2015
832,carroll,05015,27728,arkansas,AR,2016
833,chicot,05017,11800,arkansas,AR,2010
834,chicot,05017,11693,arkansas,AR,2011
835,chicot,05017,11486,arkansas,AR,2012
836,chicot,05017,11347,arkansas,AR,2013
837,chicot,05017,11187,arkansas,AR,2014
838,chicot,05017,10957,arkansas,AR,2015
839,chicot,05017,10912,arkansas,AR,2016
840,clark,05019,22995,arkansas,AR,2010
841,clark,05019,22918,arkansas,AR,2011
842,clark,05019,22745,arkansas,AR,2012
843,clark,05019,22574,arkansas,AR,2013
844,clark,05019,22551,arkansas,AR,2014
845,clark,05019,22506,arkansas,AR,2015
846,clark,05019,22550,arkansas,AR,2016
847,clay,05021,16083,arkansas,AR,2010
848,clay,05021,15872,arkansas,AR,2011
849,clay,05021,15706,arkansas,AR,2012
850,clay,05021,15481,arkansas,AR,2013
851,clay,05021,15295,arkansas,AR,2014
852,clay,05021,15197,arkansas,AR,2015
853,clay,05021,15057,arkansas,AR,2016
854,cleburne,05023,25970,arkansas,AR,2010
855,cleburne,05023,25890,arkansas,AR,2011
856,cleburne,05023,25773,arkansas,AR,2012
857,cleburne,05023,25638,arkansas,AR,2013
858,cleburne,05023,25603,arkansas,AR,2014
859,cleburne,05023,25358,arkansas,AR,2015
860,cleburne,05023,25159,arkansas,AR,2016
861,cleveland,05025,8689,arkansas,AR,2010
862,cleveland,05025,8672,arkansas,AR,2011
863,cleveland,05025,8607,arkansas,AR,2012
864,cleveland,05025,8515,arkansas,AR,2013
865,cleveland,05025,8397,arkansas,AR,2014
866,cleveland,05025,8284,arkansas,AR,2015
867,cleveland,05025,8260,arkansas,AR,2016
868,columbia,05027,24552,arkansas,AR,2010
869,columbia,05027,24682,arkansas,AR,2011
870,columbia,05027,24373,arkansas,AR,2012
871,columbia,05027,24247,arkansas,AR,2013
872,columbia,05027,24014,arkansas,AR,2014
873,columbia,05027,24089,arkansas,AR,2015
874,columbia,05027,23983,arkansas,AR,2016
875,conway,05029,21273,arkansas,AR,2010
876,conway,05029,21115,arkansas,AR,2011
877,conway,05029,21127,arkansas,AR,2012
878,conway,05029,21071,arkansas,AR,2013
879,conway,05029,20977,arkansas,AR,2014
880,conway,05029,20912,arkansas,AR,2015
881,conway,05029,20895,arkansas,AR,2016
882,craighead,05031,96443,arkansas,AR,2010
883,craighead,05031,98310,arkansas,AR,2011
884,craighead,05031,99854,arkansas,AR,2012
885,craighead,05031,101513,arkansas,AR,2013
886,craighead,05031,102526,arkansas,AR,2014
887,craighead,05031,104297,arkansas,AR,2015
888,craighead,05031,105781,arkansas,AR,2016
889,crawford,05033,61948,arkansas,AR,2010
890,crawford,05033,61799,arkansas,AR,2011
891,crawford,05033,61901,arkansas,AR,2012
892,crawford,05033,61664,arkansas,AR,2013
893,crawford,05033,61797,arkansas,AR,2014
894,crawford,05033,61877,arkansas,AR,2015
895,crawford,05033,62259,arkansas,AR,2016
896,crittenden,05035,50902,arkansas,AR,2010
897,crittenden,05035,50504,arkansas,AR,2011
898,crittenden,05035,50061,arkansas,AR,2012
899,crittenden,05035,49731,arkansas,AR,2013
900,crittenden,05035,49550,arkansas,AR,2014
901,crittenden,05035,49040,arkansas,AR,2015
902,crittenden,05035,49320,arkansas,AR,2016
903,cross,05037,17870,arkansas,AR,2010
904,cross,05037,17796,arkansas,AR,2011
905,cross,05037,17691,arkansas,AR,2012
906,cross,05037,17511,arkansas,AR,2013
907,cross,05037,17171,arkansas,AR,2014
908,cross,05037,17240,arkansas,AR,2015
909,cross,05037,17037,arkansas,AR,2016
910,dallas,05039,8116,arkansas,AR,2010
911,dallas,05039,8047,arkansas,AR,2011
912,dallas,05039,7947,arkansas,AR,2012
913,dallas,05039,7887,arkansas,AR,2013
914,dallas,05039,7687,arkansas,AR,2014
915,dallas,05039,7529,arkansas,AR,2015
916,dallas,05039,7430,arkansas,AR,2016
917,desha,05041,13008,arkansas,AR,2010
918,desha,05041,12727,arkansas,AR,2011
919,desha,05041,12585,arkansas,AR,2012
920,desha,05041,12489,arkansas,AR,2013
921,desha,05041,12268,arkansas,AR,2014
922,desha,05041,12029,arkansas,AR,2015
923,desha,05041,11920,arkansas,AR,2016
924,drew,05043,18509,arkansas,AR,2010
925,drew,05043,18725,arkansas,AR,2011
926,drew,05043,18776,arkansas,AR,2012
927,drew,05043,18672,arkansas,AR,2013
928,drew,05043,18635,arkansas,AR,2014
929,drew,05043,18617,arkansas,AR,2015
930,drew,05043,18628,arkansas,AR,2016
931,faulkner,05045,113237,arkansas,AR,2010
932,faulkner,05045,116223,arkansas,AR,2011
933,faulkner,05045,118421,arkansas,AR,2012
934,faulkner,05045,119096,arkansas,AR,2013
935,faulkner,05045,120463,arkansas,AR,2014
936,faulkner,05045,121113,arkansas,AR,2015
937,faulkner,05045,122083,arkansas,AR,2016
938,franklin,05047,18125,arkansas,AR,2010
939,franklin,05047,17993,arkansas,AR,2011
940,franklin,05047,17945,arkansas,AR,2012
941,franklin,05047,17900,arkansas,AR,2013
942,franklin,05047,17815,arkansas,AR,2014
943,franklin,05047,17739,arkansas,AR,2015
944,franklin,05047,17671,arkansas,AR,2016
945,fulton,05049,12245,arkansas,AR,2010
946,fulton,05049,12238,arkansas,AR,2011
947,fulton,05049,12170,arkansas,AR,2012
948,fulton,05049,12171,arkansas,AR,2013
949,fulton,05049,12074,arkansas,AR,2014
950,fulton,05049,12121,arkansas,AR,2015
951,fulton,05049,12039,arkansas,AR,2016
952,garland,05051,96024,arkansas,AR,2010
953,garland,05051,96834,arkansas,AR,2011
954,garland,05051,96969,arkansas,AR,2012
955,garland,05051,97627,arkansas,AR,2013
956,garland,05051,97720,arkansas,AR,2014
957,garland,05051,97734,arkansas,AR,2015
958,garland,05051,98231,arkansas,AR,2016
959,grant,05053,17853,arkansas,AR,2010
960,grant,05053,17932,arkansas,AR,2011
961,grant,05053,18023,arkansas,AR,2012
962,grant,05053,18035,arkansas,AR,2013
963,grant,05053,18069,arkansas,AR,2014
964,grant,05053,18016,arkansas,AR,2015
965,grant,05053,18094,arkansas,AR,2016
966,greene,05055,42090,arkansas,AR,2010
967,greene,05055,42751,arkansas,AR,2011
968,greene,05055,43208,arkansas,AR,2012
969,greene,05055,43145,arkansas,AR,2013
970,greene,05055,43772,arkansas,AR,2014
971,greene,05055,44301,arkansas,AR,2015
972,greene,05055,44715,arkansas,AR,2016
973,hempstead,05057,22609,arkansas,AR,2010
974,hempstead,05057,22490,arkansas,AR,2011
975,hempstead,05057,22349,arkansas,AR,2012
976,hempstead,05057,22430,arkansas,AR,2013
977,hempstead,05057,22348,arkansas,AR,2014
978,hempstead,05057,22103,arkansas,AR,2015
979,hempstead,05057,22026,arkansas,AR,2016
980,hot spring,05059,32923,arkansas,AR,2010
981,hot spring,05059,33129,arkansas,AR,2011
982,hot spring,05059,33492,arkansas,AR,2012
983,hot spring,05059,33506,arkansas,AR,2013
984,hot spring,05059,33396,arkansas,AR,2014
985,hot spring,05059,33478,arkansas,AR,2015
986,hot spring,05059,33446,arkansas,AR,2016
987,howard,05061,13789,arkansas,AR,2010
988,howard,05061,13821,arkansas,AR,2011
989,howard,05061,13685,arkansas,AR,2012
990,howard,05061,13555,arkansas,AR,2013
991,howard,05061,13516,arkansas,AR,2014
992,howard,05061,13375,arkansas,AR,2015
993,howard,05061,13438,arkansas,AR,2016
994,independence,05063,36647,arkansas,AR,2010
995,independence,05063,36846,arkansas,AR,2011
996,independence,05063,36917,arkansas,AR,2012
997,independence,05063,36834,arkansas,AR,2013
998,independence,05063,37043,arkansas,AR,2014
999,independence,05063,37010,arkansas,AR,2015
1000,independence,05063,37094,arkansas,AR,2016
1001,izard,05065,13696,arkansas,AR,2010
1002,izard,05065,13567,arkansas,AR,2011
1003,izard,05065,13529,arkansas,AR,2012
1004,izard,05065,13400,arkansas,AR,2013
1005,izard,05065,13547,arkansas,AR,2014
1006,izard,05065,13480,arkansas,AR,2015
1007,izard,05065,13490,arkansas,AR,2016
1008,jackson,05067,17997,arkansas,AR,2010
1009,jackson,05067,17884,arkansas,AR,2011
1010,jackson,05067,17679,arkansas,AR,2012
1011,jackson,05067,17730,arkansas,AR,2013
1012,jackson,05067,17595,arkansas,AR,2014
1013,jackson,05067,17376,arkansas,AR,2015
1014,jackson,05067,17309,arkansas,AR,2016
1015,jefferson,05069,77435,arkansas,AR,2010
1016,jefferson,05069,76008,arkansas,AR,2011
1017,jefferson,05069,74604,arkansas,AR,2012
1018,jefferson,05069,73163,arkansas,AR,2013
1019,jefferson,05069,72422,arkansas,AR,2014
1020,jefferson,05069,71822,arkansas,AR,2015
1021,jefferson,05069,70342,arkansas,AR,2016
1022,johnson,05071,25540,arkansas,AR,2010
1023,johnson,05071,25641,arkansas,AR,2011
1024,johnson,05071,25879,arkansas,AR,2012
1025,johnson,05071,25901,arkansas,AR,2013
1026,johnson,05071,25972,arkansas,AR,2014
1027,johnson,05071,26126,arkansas,AR,2015
1028,johnson,05071,26225,arkansas,AR,2016
1029,lafayette,05073,7645,arkansas,AR,2010
1030,lafayette,05073,7533,arkansas,AR,2011
1031,lafayette,05073,7448,arkansas,AR,2012
1032,lafayette,05073,7284,arkansas,AR,2013
1033,lafayette,05073,7163,arkansas,AR,2014
1034,lafayette,05073,7016,arkansas,AR,2015
1035,lafayette,05073,6928,arkansas,AR,2016
1036,lawrence,05075,17415,arkansas,AR,2010
1037,lawrence,05075,17276,arkansas,AR,2011
1038,lawrence,05075,17037,arkansas,AR,2012
1039,lawrence,05075,17050,arkansas,AR,2013
1040,lawrence,05075,16970,arkansas,AR,2014
1041,lawrence,05075,16700,arkansas,AR,2015
1042,lawrence,05075,16639,arkansas,AR,2016
1043,lee,05077,10424,arkansas,AR,2010
1044,lee,05077,10291,arkansas,AR,2011
1045,lee,05077,10187,arkansas,AR,2012
1046,lee,05077,10012,arkansas,AR,2013
1047,lee,05077,9844,arkansas,AR,2014
1048,lee,05077,9679,arkansas,AR,2015
1049,lee,05077,9360,arkansas,AR,2016
